"record_type"	"stage"	"fixture"	"engine"	"check"	"coefficient"	"expected"	"observed"	"status"	"detail"	"solver_status"	"solver_objective"	"max_residual"	"ray"	"t"	"direct_objective"	"compiled_objective"	"direct_delta"	"compiled_delta"	"retained_rows"	"design_columns"	"trials_sum"	"active_weight_sum"	"detector_outcome"	"detector_class"	"warnings"	"error"	"record_id"
"detector"	"exact-row-controls"	"mu_response_mask"	"detectseparation"	"separation_class"		"complete"	"complete"	"PASS"															"TRUE"	"complete"			"s0a3-0401"
"detector"	"exact-row-controls"	"mu_response_mask"	"detectseparation"	"coefficient_compatibility"	"(Intercept)"	"feasible_indicator"	"-Inf -> negative"	"PASS"															"TRUE"	"complete"			"s0a3-0402"
"detector"	"exact-row-controls"	"mu_response_mask"	"detectseparation"	"coefficient_compatibility"	"x"	"feasible_indicator"	"Inf -> positive"	"PASS"															"TRUE"	"complete"			"s0a3-0403"
"gate"	"exact-row-controls"	"mu_response_mask"	"drmTMB_fitted_spec"	"exact_active_specification"		"all_true"	"X=TRUE;X_names=TRUE;y=TRUE;trials=TRUE;weights=TRUE;offset=TRUE"	"PASS"											"4"	"2"	"4"	"4"					"s0a3-0404"
"gate"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled"	"parameter_mapping"		"all_true"	"length=TRUE;free_names=TRUE;coefficient_names=TRUE;par_list_values=TRUE"	"PASS"																			"s0a3-0405"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"0"	"2.7725887222397811"	"2.7725887222397811"	"0"	"0"									"s0a3-0406"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000022204460492503131"	"PASS"					"centered_intercept_negative"	"0.5"	"0.95579327443816109"	"0.9557932744381612"	"-1.8167954478016202"	"-1.8167954478016199"									"s0a3-0407"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"1"	"0.41715173915482484"	"0.41715173915482506"	"-2.3554369830849562"	"-2.3554369830849562"									"s0a3-0408"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"2"	"0.13192478021765028"	"0.13192478021765025"	"-2.6406639420221309"	"-2.6406639420221309"									"s0a3-0409"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"4"	"0.01816221836591881"	"0.018162218365918824"	"-2.7544265038738622"	"-2.7544265038738622"									"s0a3-0410"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"8"	"0.00033540644839836993"	"0.00033540644839846398"	"-2.7722533157913829"	"-2.7722533157913829"									"s0a3-0411"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"16"	"0.0000001125351684099591"	"0.00000011253516838717968"	"-2.7725886097046128"	"-2.7725886097046128"									"s0a3-0412"
"gate"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00033529391323007681; max_direct_step=-0.00033529391322995999; compiled_improvement=2.7725886097046128; direct_improvement=2.7725886097046128"	"PASS"					"centered_intercept_negative"														"s0a3-0413"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"0"	"2.7725887222397811"	"2.7725887222397811"	"0"	"0"									"s0a3-0414"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"0.5"	" 1.574677343396659"	" 1.574677343396659"	"-1.1979113788431222"	"-1.1979113788431222"									"s0a3-0415"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"1"	"0.88037939712239077"	"0.88037939712239077"	"-1.8922093251173904"	"-1.8922093251173904"									"s0a3-0416"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_zero"	"2"	"0.29015587792156461"	"0.29015587792156444"	"-2.4824328443182164"	"-2.4824328443182169"									"s0a3-0417"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"4"	"0.036970668581410904"	"0.036970668581411015"	"-2.7356180536583703"	"-2.7356180536583703"									"s0a3-0418"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"8"	"0.00067103781612822867"	"0.00067103781612831205"	"-2.771917684423653"	"-2.771917684423653"									"s0a3-0419"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"16"	"0.00000022507036211784254"	"0.00000022507036210268475"	"-2.7725884971694192"	"-2.7725884971694192"									"s0a3-0420"
"gate"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00067081274576620933; max_direct_step=-0.00067081274576611088; compiled_improvement=2.7725884971694192; direct_improvement=2.7725884971694192"	"PASS"					"centered_intercept_zero"														"s0a3-0421"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"0"	"2.7725887222397811"	"2.7725887222397811"	"0"	"0"									"s0a3-0422"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000022204460492503131"	"PASS"					"centered_intercept_positive"	"0.5"	"0.95579327443816098"	"0.9557932744381612"	"-1.8167954478016202"	"-1.8167954478016199"									"s0a3-0423"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_positive"	"1"	"0.41715173915482467"	"0.41715173915482506"	"-2.3554369830849566"	"-2.3554369830849562"									"s0a3-0424"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"2"	"0.13192478021765008"	"0.13192478021765025"	"-2.6406639420221309"	"-2.6406639420221309"									"s0a3-0425"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"4"	"0.018162218365918897"	"0.018162218365918824"	"-2.7544265038738622"	"-2.7544265038738622"									"s0a3-0426"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_positive"	"8"	"0.0003354064483984719"	"0.00033540644839846398"	"-2.7722533157913825"	"-2.7722533157913829"									"s0a3-0427"
"objective"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"16"	"0.00000011253516838717825"	"0.00000011253516838717968"	"-2.7725886097046128"	"-2.7725886097046128"									"s0a3-0428"
"gate"	"objective-rays"	"mu_response_mask"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00033529391323007681; max_direct_step=-0.00033529391323008472; compiled_improvement=2.7725886097046128; direct_improvement=2.7725886097046128"	"PASS"					"centered_intercept_positive"														"s0a3-0429"
"gate"	"exact-row-controls"	"all_controls"	"harness"	"controls_verdict"		"PASS"	"PASS"	"PASS"	"=TRUE;=TRUE;=TRUE"																		"s0a3-0430"
"gate"	"binomial-s0a3"	"programme"	"harness"	"s0a3_verdict"		"PASS"	"PASS"	"PASS"	"STOP after binomial S0-A3; hurdle and S1 are not authorized"																		"s0a3-0431"
